masters_year,masters_start_date,window_start,window_end,predictor_course_num,predictor_tour,predictor_event_date,weeks_before_masters,days_before_masters,predictor_skill,target_skill,metric_type,correlation_r,r_squared,p_value,weighted_score,is_strong_signal,shared_players,masters_field_size,positive_predictor_only,min_shared_players,run_timestamp,predictor_course_name
2024,2024-04-14,2023-12-26,2024-04-14,928,pga,2024-03-03,6.0,42,sg_app,sg_putt,vs_expected,-0.1905306608255132,0.03630193271460675,0.2729304005206233,-0.13852905125494686,False,35,89,False,4,2026-04-06 19:05:31.767099,PGA National  - Champion Course
2024,2024-04-14,2023-12-26,2024-04-14,928,pga,2024-03-03,6.0,42,sg_putt,sg_ott,vs_expected,-0.21985377360100455,0.04833568176660177,0.20443033548564735,-0.17490899290596562,False,35,89,False,4,2026-04-06 19:05:31.767099,PGA National  - Champion Course
2024,2024-04-14,2023-12-26,2024-04-14,928,pga,2024-03-03,6.0,42,sg_ott,sg_putt,vs_expected,-0.3766860027433798,0.14189234466278555,0.02571770787035978,-0.366998502165972,False,35,89,False,4,2026-04-06 19:05:31.767099,PGA National  - Champion Course
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_ott,sg_app,vs_expected,0.35516069881035006,0.1261391219794562,0.31389105430667397,0.2436789326124742,True,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_app,sg_app,vs_expected,0.3328888773927386,0.11081500469179775,0.347276688842982,0.2172843302991309,True,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_ott,sg_arg,vs_expected,0.3250780346469873,0.10567572860994788,0.35939384044606043,0.20824699133054908,True,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_total,sg_app,vs_expected,0.32237825932557307,0.10392774208578644,0.3636306170163882,0.20515165397434573,True,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_ott,sg_total,vs_expected,0.2610609864523854,0.06815283864749255,0.4662835114664351,0.13933255298247568,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_arg,sg_putt,vs_expected,0.20331627047377568,0.04133750583936551,0.5731791866561411,0.08677961592965694,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_ott,sg_putt,vs_expected,0.033435968840897834,0.0011179640123294909,0.9269405325352316,0.0024428140776845864,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_arg,sg_total,vs_expected,0.03336905601619559,0.001113493899411999,0.9270864149522451,0.002433057503800175,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_app,sg_putt,vs_expected,0.02649146084397898,0.0007017974976480714,0.9420905814962586,0.0015341050927894578,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_putt,sg_ott,vs_expected,0.02009283499072922,0.0004037220179646725,0.9560646639845646,0.0008827854568203866,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_app,sg_total,vs_expected,0.013508377101286356,0.0001824762519105576,0.9704558165962791,0.0003990939705670277,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_putt,sg_app,vs_expected,-0.01210514624832814,0.00014653456569341285,0.9735238724770274,-0.0003204973957549688,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_total,sg_total,vs_expected,-0.03883171831652159,0.001507902347413678,0.9097504947206989,-0.0035045433672112477,False,11,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_total,sg_putt,vs_expected,-0.0474484289823192,0.0022513534128901884,0.896439921830186,-0.004913763014443847,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_ott,sg_ott,vs_expected,-0.06442528017422086,0.004150616725526856,0.8596531919842659,-0.009041882427971253,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_arg,sg_arg,vs_expected,-0.07616775571009587,0.005801527009912843,0.8343463070904322,-0.012617470014011199,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_arg,sg_app,vs_expected,-0.09058177204985728,0.008205057427692305,0.8034701979990233,-0.017802017725856056,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_arg,sg_ott,vs_expected,-0.10241682505145625,0.010489206053620595,0.778298410764565,-0.022705972878355365,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_total,sg_ott,vs_expected,-0.13679050994693637,0.018711643611542896,0.7063072497600307,-0.04017438107304362,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_app,sg_ott,vs_expected,-0.18635771056724493,0.034729196287865034,0.6062075549823658,-0.07338625849216399,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_app,sg_arg,vs_expected,-0.29716857182577877,0.08830916008097303,0.4043719437834707,-0.17700193880523066,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_putt,sg_putt,vs_expected,-0.3159624556941185,0.0998322734082578,0.3737981227603472,-0.19785628289290763,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_total,sg_arg,vs_expected,-0.3340598923030381,0.11159601164551743,0.34547817009693615,-0.21864949200740494,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_putt,sg_total,vs_expected,-0.4776635444306635,0.22816246167806445,0.16265145995956864,-0.3999708715595538,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,978,pga,2024-02-25,7.0,49,sg_putt,sg_arg,vs_expected,-0.7035605762032786,0.4949974843874894,0.02318823148832091,-0.6872462506962205,False,10,89,False,4,2026-04-06 19:05:31.767099,Vidanta Vallarta
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_total,sg_arg,vs_expected,0.2660020133860549,0.07075707112543493,0.059202368672521516,0.2502540641219407,True,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_putt,sg_arg,vs_expected,0.24291354509617202,0.05900699039119,0.08587437782777937,0.222053495545098,True,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_app,sg_ott,vs_expected,0.13405873618375017,0.017971744747184326,0.3483064572059688,0.08736521272607851,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_app,sg_arg,vs_expected,0.12924353061863308,0.01670389020676955,0.36604806869064715,0.08193418584492193,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_app,sg_total,vs_expected,0.10579558509018527,0.011192705824574633,0.4599808218623618,0.05713164491099242,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_app,sg_app,vs_expected,0.09370516769588685,0.008780658452914277,0.513085902447987,0.045626367164602784,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_ott,sg_arg,vs_expected,0.08377236314454231,0.007017808826821071,0.5589164105526726,0.03695061463227972,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_arg,sg_total,vs_expected,0.08269817901300693,0.006838988812067339,0.5639856955316593,0.03605758900315454,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_total,sg_total,vs_expected,0.08106090691141789,0.0065708706293015565,0.5717533195901349,0.0347140642958278,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_arg,sg_ott,vs_expected,0.06856471562195354,0.00470112022831936,0.6325973341936724,0.02519085929975849,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_arg,sg_arg,vs_expected,0.05899523627901035,0.003480437903616259,0.6809083051314113,0.018824889933442262,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_arg,sg_putt,vs_expected,0.04818847724913701,0.0023221293395905953,0.7370230217020944,0.012672460135755419,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_putt,sg_app,vs_expected,0.03599959852540535,0.0012959710939903673,0.801971618353091,0.007128942235924472,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_arg,sg_app,vs_expected,0.0047717089441806915,2.276920624797401e-05,0.9734894366045856,0.00012650069246916793,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_total,sg_ott,vs_expected,-0.0007466351374955521,5.57464028543002e-07,0.995851137947091,-3.0976861893237794e-06,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_total,sg_putt,vs_expected,-0.004298136107555174,1.8473973999069543e-05,0.9761196995590529,-0.00010264078158450062,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_app,sg_putt,vs_expected,-0.015193288006418375,0.00023083600044597645,0.9157268062168121,-0.0012803869043686799,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_putt,sg_total,vs_expected,-0.01920172999497139,0.000368706434799784,0.8936077959067147,-0.0020429143765691546,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_ott,sg_ott,vs_expected,-0.03023393167722689,0.0009140906246632237,0.8331925548503777,-0.005043244899906453,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_total,sg_app,vs_expected,-0.030403844444769818,0.0009243937570217605,0.8322685749930677,-0.0050996801544103436,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_ott,sg_putt,vs_expected,-0.06870772832854043,0.004720751932068517,0.6318861139871655,-0.025292268874133127,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_putt,sg_putt,vs_expected,-0.07644990532706844,0.005844588024517728,0.5938896783248647,-0.0310470956444094,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_ott,sg_total,vs_expected,-0.1015077129862283,0.0103038157956945,0.4784655878507146,-0.05293976542089096,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_putt,sg_ott,vs_expected,-0.16387165554808003,0.026853919492068588,0.25053407364524966,-0.12281622212862836,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,500,pga,2024-02-18,8.0,56,sg_ott,sg_app,vs_expected,-0.22899293971982707,0.05243776644152835,0.10601789761605601,-0.20471558968181078,False,51,89,False,4,2026-04-06 19:05:31.767099,The Riviera Country Club
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_app,sg_app,vs_expected,0.32369763633738347,0.10478015977040896,0.03422090247488262,0.3126204110929318,True,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_ott,sg_ott,vs_expected,0.2628625555123942,0.06909672309050652,0.08856689657892558,0.23958163474385588,True,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_total,sg_ott,vs_expected,0.18126209027817178,0.0328559453720121,0.2447253184315162,0.13690266751528393,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_putt,sg_putt,vs_expected,0.1800522150310433,0.03241880013758505,0.24794208556577724,0.13540969332550865,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_app,sg_ott,vs_expected,0.12378573186409336,0.015322907413129219,0.4290332760386409,0.07067753379560061,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_ott,sg_arg,vs_expected,0.08051663952963918,0.006482929241145854,0.6077698644549022,0.03158105243634615,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_arg,sg_ott,vs_expected,0.015593243494076196,0.00024314924266554961,0.9209440484991991,0.0012327387014078673,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_ott,sg_total,vs_expected,0.006101179987330854,3.722439723780652e-05,0.9690263148145686,0.00018897602818724034,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_putt,sg_ott,vs_expected,-0.0008417703088411527,7.085772528465295e-07,0.9957255945195862,-3.5980676213602407e-06,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_ott,sg_putt,vs_expected,-0.0030365917978606854,9.22088974683479e-06,0.9845814156671139,-4.681994671986526e-05,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_total,sg_app,vs_expected,-0.013736462033589844,0.00018869038920025523,0.9303330849723903,-0.0009569769332740903,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_arg,sg_arg,vs_expected,-0.026212627054224225,0.0006871018170838477,0.867487118314054,-0.003473510747514242,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_putt,sg_total,vs_expected,-0.05554117385752695,0.0030848219934720353,0.7235270346546244,-0.015355633035153528,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_app,sg_total,vs_expected,-0.060141388726976205,0.0036169866380092604,0.7016459691816136,-0.017943425745708817,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_putt,sg_app,vs_expected,-0.07142454051178884,0.005101464987320166,0.6490064785495896,-0.025069550992210265,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_total,sg_total,vs_expected,-0.08953155322043789,0.008015899022064102,0.5680360953758251,-0.03867439931616747,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_arg,sg_total,vs_expected,-0.09051285978942977,0.008192577787260973,0.5637842440364028,-0.03948313555747319,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_arg,sg_putt,vs_expected,-0.11368244250677516,0.012923697734306239,0.4679263648247762,-0.060487430440178236,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_arg,sg_app,vs_expected,-0.13827246752586034,0.0191192752756901,0.37655952838465,-0.08620465236574054,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_total,sg_putt,vs_expected,-0.14276150791848588,0.020380848143159908,0.36110892239703923,-0.09120905363426507,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_app,sg_arg,vs_expected,-0.19931819721552543,0.03972774374124709,0.20005126424343478,-0.1594443398758373,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_ott,sg_app,vs_expected,-0.22758637189250552,0.05179555667119383,0.14217305818184361,-0.19522972140003764,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_total,sg_arg,vs_expected,-0.2540062343329701,0.06451916708001572,0.1002524230424351,-0.22854149387320527,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_putt,sg_arg,vs_expected,-0.2560660738088964,0.06556983415590317,0.09743432901063662,-0.23111644772493842,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,510,pga,2024-02-11,9.0,63,sg_app,sg_putt,vs_expected,-0.36544432270788274,0.13354955299942314,0.015962615895222645,-0.359610875353407,False,43,89,False,4,2026-04-06 19:05:31.767099,TPC Scottsdale (Stadium Course)
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_arg,sg_total,vs_expected,0.3228416047647237,0.10422670176706206,0.01838374393871432,0.31690656736996536,True,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,205,pga,2024-02-04,10.0,70,sg_total,sg_app,vs_expected,0.28880527744815554,0.0834084882819061,0.035965355503646546,0.27841829297340337,True,53,89,False,4,2026-04-06 19:05:31.767099,Spyglass Hill Golf Course
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_arg,sg_app,vs_expected,0.2668789894063444,0.0712243949865517,0.05338711154515278,0.25263109102985026,True,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_app,sg_ott,vs_expected,0.24373805008521005,0.05940823705934036,0.07861840460547492,0.22457575344586148,True,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_arg,sg_putt,vs_expected,0.22875517177157592,0.052328928612243204,0.09943902464378411,0.20600798060838912,True,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_app,sg_arg,vs_expected,0.20642663826348584,0.042611956984764034,0.13807480852345225,0.1779243197111151,True,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_app,sg_putt,vs_expected,0.17641181506692863,0.031121128495208226,0.20636984204378975,0.14000573665690833,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_app,sg_total,vs_expected,0.1698352553045561,0.02884401394436375,0.2240640167505065,0.13178128581516949,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_total,sg_ott,vs_expected,0.15863912215152096,0.025166371077005187,0.2565540024972152,0.11793962041090361,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_arg,sg_ott,vs_expected,0.1466823736348532,0.021515718735154676,0.2946006631528829,0.1034696490891865,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_total,sg_total,vs_expected,0.13180067184131863,0.01737141709782296,0.3468299480249188,0.08608825167694471,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_total,sg_arg,vs_expected,0.1048853019075776,0.0110009265562437,0.45480161173275163,0.05718329755293506,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,205,pga,2024-02-04,10.0,70,sg_total,sg_arg,vs_expected,0.09128564045367984,0.00833306815303851,0.5156391945193296,0.04421518633896324,False,53,89,False,4,2026-04-06 19:05:31.767099,Spyglass Hill Golf Course
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_total,sg_putt,vs_expected,0.06236068703107703,0.0038888552869879387,0.6573323269092033,0.02136899151728259,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_putt,sg_arg,vs_expected,0.029787937927112457,0.0008873212459495047,0.8323135333817139,0.004995034058842322,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_ott,sg_ott,vs_expected,0.02266430609209292,0.0005136707706360802,0.872026591401324,0.002900428504128869,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_putt,sg_app,vs_expected,0.017622861416686647,0.0003105652445117429,0.9003281915157418,0.0017565024680686139,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,205,pga,2024-02-04,10.0,70,sg_total,sg_total,vs_expected,-0.0011834181126982035,1.400478429462178e-06,0.9932898900523527,-7.940865650242225e-06,False,53,89,False,4,2026-04-06 19:05:31.767099,Spyglass Hill Golf Course
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_ott,sg_app,vs_expected,-0.02598937415493381,0.0006754475689651415,0.8534447519474737,-0.0038088791760062407,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,205,pga,2024-02-04,10.0,70,sg_total,sg_putt,vs_expected,-0.027722632952349762,0.0007685443778107088,0.8437891298594211,-0.0043305766160744415,False,53,89,False,4,2026-04-06 19:05:31.767099,Spyglass Hill Golf Course
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_arg,sg_arg,vs_expected,-0.03599486324512726,0.0012956301800354133,0.7980428180541342,-0.007269421145512722,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_total,sg_app,vs_expected,-0.05070439798615345,0.0025709359751382417,0.7184257193553673,-0.014277054388470323,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_putt,sg_ott,vs_expected,-0.05966831133255479,0.0035603073772786866,0.6712652345082575,-0.019615048333195682,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
2024,2024-04-14,2023-12-26,2024-04-14,5,pga,2024-02-04,10.0,70,sg_ott,sg_total,vs_expected,-0.11495373630640392,0.013214361490802245,0.41241990704311066,-0.06754452706465855,False,53,89,False,4,2026-04-06 19:05:31.767099,Pebble Beach Golf Links
