dg_id,player_name,course_num_b,course_name_b,skill,avg_value,cor_score,shared_players,target_course_num,target_course_name
17606,"Berger, Daniel",243,Trinity Forest Golf Club,sg_ott,-0.240925452546535,0.4247518424519458,23,8,Trump National Doral
17606,"Berger, Daniel",660,Montreux Golf & Country Club,sg_ott,0.024684696430041925,0.3622651705970491,8,8,Trump National Doral
17606,"Berger, Daniel",5,Pebble Beach Golf Links,sg_ott,-0.2503905193900295,0.3606500286297704,47,8,Trump National Doral
17606,"Berger, Daniel",770,TPC San Antonio - The Oaks Course,sg_ott,-0.05150077956006066,0.34880565526937046,47,8,Trump National Doral
17606,"Berger, Daniel",8,Trump National Doral,sg_putt,0.2897702454461474,0.9542211984543008,59,8,Trump National Doral
17606,"Berger, Daniel",928,PGA National  - Champion Course,sg_putt,0.039703303190729566,0.8319135400555944,13,8,Trump National Doral
17606,"Berger, Daniel",931,Tahoe Mountain Club (Old Greenwood),sg_putt,1.8243979951974834,0.7981479141159206,6,8,Trump National Doral
17606,"Berger, Daniel",660,Montreux Golf & Country Club,sg_putt,1.126806365103362,0.7958147330415383,8,8,Trump National Doral
17606,"Berger, Daniel",2000,Sherwood Country Club,sg_putt,0.9328737956340024,0.7905050766378041,13,8,Trump National Doral
17606,"Berger, Daniel",552,Silverado Resort and Spa (North Course),sg_putt,1.1533896676307407,0.7524727183802081,37,8,Trump National Doral
17606,"Berger, Daniel",243,Trinity Forest Golf Club,sg_putt,0.1741593756448619,0.7425996333231074,23,8,Trump National Doral
17606,"Berger, Daniel",896,Olympia Fields Country Club (North Course),sg_putt,-0.5257952709590118,0.7264387095200124,15,8,Trump National Doral
17606,"Berger, Daniel",616,Robert Trent Jones GC,sg_putt,-2.976156978264867,0.715718628553575,14,8,Trump National Doral
17606,"Berger, Daniel",930,Black Desert Resort,sg_putt,0.41266471840520835,0.7093531784215831,6,8,Trump National Doral
17606,"Berger, Daniel",715,Baltusrol GC,sg_putt,0.09370022111374787,0.7037835320916349,33,8,Trump National Doral
17606,"Berger, Daniel",689,El Bosque CC,sg_putt,-1.1440293094596363,0.6992210481693689,39,8,Trump National Doral
17606,"Berger, Daniel",872,Quail Hollow Club,sg_putt,0.07591773352929476,0.6445464493320169,35,8,Trump National Doral
17606,"Berger, Daniel",789,Conway Farms GC,sg_putt,-0.2796268915382185,0.6268985717604648,33,8,Trump National Doral
17606,"Berger, Daniel",608,Oakmont Country Club,sg_putt,0.9700420579151406,0.6234960142847481,11,8,Trump National Doral
17606,"Berger, Daniel",744,Torrey Pines (South),sg_putt,0.03208023498112178,0.6199944582563224,22,8,Trump National Doral
17606,"Berger, Daniel",19,TPC Four Seasons Resort,sg_putt,0.26519353578280563,0.6083420766534937,44,8,Trump National Doral
17606,"Berger, Daniel",898,The Concession Golf Club,sg_putt,0.13950109809262495,0.5791738880056428,14,8,Trump National Doral
17606,"Berger, Daniel",746,The Country Club of Jackson,sg_putt,0.9332685692751371,0.5678479436097841,31,8,Trump National Doral
17606,"Berger, Daniel",697,Ocean Course at Kiawah Island,sg_putt,-0.8143823946186727,0.5664640019850796,26,8,Trump National Doral
17606,"Berger, Daniel",706,Whistling Straits,sg_putt,-0.209188097074829,0.5381625787037857,38,8,Trump National Doral
17606,"Berger, Daniel",669,TPC Deere Run,sg_putt,0.06342598998602555,0.5156876414289732,36,8,Trump National Doral
17606,"Berger, Daniel",770,TPC San Antonio - The Oaks Course,sg_putt,0.31156668372515217,0.4845491487638861,47,8,Trump National Doral
17606,"Berger, Daniel",510,TPC Scottsdale (Stadium Course),sg_putt,0.3790578458296665,0.47944537463924836,47,8,Trump National Doral
17606,"Berger, Daniel",882,Caves Valley Golf Club,sg_putt,-0.3279128916879637,0.4722987499690923,16,8,Trump National Doral
17606,"Berger, Daniel",897,Memorial Park Golf Course,sg_putt,0.3622365023711206,0.4634961086103815,29,8,Trump National Doral
17606,"Berger, Daniel",873,Ridgewood CC,sg_putt,1.5497803318159011,0.44879911453418053,22,8,Trump National Doral
17606,"Berger, Daniel",891,Winged Foot GC,sg_putt,1.0422386082356496,0.4330866288217312,24,8,Trump National Doral
17606,"Berger, Daniel",781,Plainfield CC,sg_putt,-2.1739948666390907,0.4169904077321077,40,8,Trump National Doral
17606,"Berger, Daniel",977,The Renaissance Club,sg_putt,-1.062552007769721,0.39564217342511293,16,8,Trump National Doral
17606,"Berger, Daniel",513,TPC Southwind,sg_putt,-0.6062282974173092,0.3795956824485356,49,8,Trump National Doral
17606,"Berger, Daniel",500,The Riviera Country Club,sg_putt,-1.1002597808732684,0.37944439202576785,52,8,Trump National Doral
17606,"Berger, Daniel",700,TPC Boston,sg_putt,-0.07200130261976703,0.3552308582439366,50,8,Trump National Doral
17606,"Berger, Daniel",886,Liberty National Golf Club,sg_putt,-1.8572777396500961,0.3478200924888762,28,8,Trump National Doral
17606,"Berger, Daniel",12,Harbour Town Golf Links,sg_putt,0.015157549523209163,0.3157230095626527,50,8,Trump National Doral
17606,"Berger, Daniel",8,Trump National Doral,sg_total,0.7735665150042941,0.963445450802523,63,8,Trump National Doral
17606,"Berger, Daniel",919,El Cardonal at Diamante,sg_total,0.7291458956582841,0.824175617461764,10,8,Trump National Doral
17606,"Berger, Daniel",925,Dunes Golf and Beach Club,sg_total,-0.0931870689475583,0.8210552024908746,7,8,Trump National Doral
17606,"Berger, Daniel",891,Winged Foot GC,sg_total,-0.2621451755201231,0.8126088936813904,24,8,Trump National Doral
17606,"Berger, Daniel",896,Olympia Fields Country Club (North Course),sg_total,-0.3291904506233358,0.8086745545358233,15,8,Trump National Doral
17606,"Berger, Daniel",746,The Country Club of Jackson,sg_total,1.9767755207137265,0.7928896814385852,30,8,Trump National Doral
17606,"Berger, Daniel",872,Quail Hollow Club,sg_total,-1.0764006706941318,0.7716906012987133,34,8,Trump National Doral
17606,"Berger, Daniel",897,Memorial Park Golf Course,sg_total,-0.10335794255163289,0.76729812679342,29,8,Trump National Doral
17606,"Berger, Daniel",379,The Philadelphia Cricket Club (Wissahickon Course),sg_total,1.192468435579038,0.7585735310692923,9,8,Trump National Doral
17606,"Berger, Daniel",4,Torrey Pines Golf Course (South Course),sg_total,-2.794215383446558,0.7328444957026486,49,8,Trump National Doral
17606,"Berger, Daniel",769,Monterey Peninsula CC,sg_total,-0.2923880768475692,0.7255889106265732,42,8,Trump National Doral
17606,"Berger, Daniel",781,Plainfield CC,sg_total,-2.2061217010637706,0.7200167830106514,36,8,Trump National Doral
17606,"Berger, Daniel",771,The Old White TPC,sg_total,-0.895818504916648,0.7194609414896337,37,8,Trump National Doral
17606,"Berger, Daniel",205,Spyglass Hill Golf Course,sg_total,-1.7563840654916378,0.7155646033028148,46,8,Trump National Doral
17606,"Berger, Daniel",244,Puntacana Resort (Corales Golf Course),sg_total,-0.9527227642942278,0.6971007889845697,24,8,Trump National Doral
17606,"Berger, Daniel",19,TPC Four Seasons Resort,sg_total,-2.3796455866575643,0.6953532534281592,42,8,Trump National Doral
17606,"Berger, Daniel",689,El Bosque CC,sg_total,-1.4987422760326397,0.6949513881420887,45,8,Trump National Doral
17606,"Berger, Daniel",939,Torrey Pines Golf Course (South Course),sg_total,1.6589537029271197,0.6930816967337177,10,8,Trump National Doral
17606,"Berger, Daniel",240,Club de Golf Chapultepec,sg_total,1.079848374571422,0.6797604945036236,31,8,Trump National Doral
17606,"Berger, Daniel",977,The Renaissance Club,sg_total,-0.5471797051706244,0.6742453153799371,18,8,Trump National Doral
17606,"Berger, Daniel",883,TPC Twin Cities,sg_total,0.07140063073855218,0.6713306566749142,29,8,Trump National Doral
17606,"Berger, Daniel",238,Glen Oaks Club,sg_total,-0.05822398262183365,0.6694927513782626,25,8,Trump National Doral
17606,"Berger, Daniel",789,Conway Farms GC,sg_total,0.9527070055950473,0.6689210992647201,31,8,Trump National Doral
17606,"Berger, Daniel",776,Sea Island Golf Club (Seaside Course),sg_total,0.25110246539365927,0.6610544999183032,41,8,Trump National Doral
17606,"Berger, Daniel",656,Plantation Course at Kapalua,sg_total,0.5327451663160323,0.654462926364225,40,8,Trump National Doral
17606,"Berger, Daniel",232,Albany GC,sg_total,-0.1265005364480168,0.6418577483088885,15,8,Trump National Doral
17606,"Berger, Daniel",552,Silverado Resort and Spa (North Course),sg_total,0.30416309699068106,0.6375206924449307,36,8,Trump National Doral
17606,"Berger, Daniel",649,Hualalai Golf Course,sg_total,-2.0726009662637805,0.6240985137134277,36,8,Trump National Doral
17606,"Berger, Daniel",770,TPC San Antonio - The Oaks Course,sg_total,0.1442282158245371,0.6142935101322307,47,8,Trump National Doral
17606,"Berger, Daniel",928,PGA National  - Champion Course,sg_total,-0.06722357326074019,0.6133382105929237,13,8,Trump National Doral
17606,"Berger, Daniel",895,TPC Harding Park,sg_total,1.3532693293332787,0.6101191211618566,26,8,Trump National Doral
17606,"Berger, Daniel",876,Detroit Golf Club,sg_total,-1.0345286389850443,0.6037980687932435,28,8,Trump National Doral
17606,"Berger, Daniel",666,Pebble Beach Golf Links,sg_total,-0.035437960955377434,0.564774665881426,42,8,Trump National Doral
17606,"Berger, Daniel",241,Quail Hollow-PGA Championship,sg_total,0.9620819120098996,0.5576625868884642,35,8,Trump National Doral
17606,"Berger, Daniel",765,Port Royal Golf Course,sg_total,-1.6725663785722709,0.5572271037088566,20,8,Trump National Doral
17606,"Berger, Daniel",538,TPC Summerlin,sg_total,0.4776878137502962,0.549942952750443,44,8,Trump National Doral
17606,"Berger, Daniel",873,Ridgewood CC,sg_total,1.016967541896155,0.5488985205648286,22,8,Trump National Doral
17606,"Berger, Daniel",9,Arnold Palmer's Bay Hill Club & Lodge,sg_total,2.492361580982584,0.5424175900576584,53,8,Trump National Doral
17606,"Berger, Daniel",700,TPC Boston,sg_total,0.45415483898993586,0.5396594402975893,47,8,Trump National Doral
17606,"Berger, Daniel",500,The Riviera Country Club,sg_total,-1.9032549215822048,0.5327227931815701,52,8,Trump National Doral
17606,"Berger, Daniel",875,ACCORDIA GOLF Narashino Country Club,sg_total,1.2710877504126878,0.5241731079584989,20,8,Trump National Doral
17606,"Berger, Daniel",706,Whistling Straits,sg_total,-0.34127177507517775,0.48661759317352726,48,8,Trump National Doral
17606,"Berger, Daniel",729,Golf Club of Houston,sg_total,-0.5055625165269094,0.4667936005304391,50,8,Trump National Doral
17606,"Berger, Daniel",752,Sedgefield Country Club,sg_total,-0.2769310602441874,0.45891166272539896,47,8,Trump National Doral
17606,"Berger, Daniel",36,Le Triomphe G&CC,sg_total,-0.25686049646852793,0.4440167365617645,56,8,Trump National Doral
17606,"Berger, Daniel",23,Muirfield Village Golf Club,sg_total,-1.3004608873442176,0.43543156198353367,53,8,Trump National Doral
