dg_id,player_name,course_num_b,course_name_b,skill,avg_value,cor_score,shared_players,target_course_num
17639,"Blair, Zac",6,Waialae Country Club,sg_ott,-0.36632860485546265,0.4177939943694529,96,12
17639,"Blair, Zac",510,TPC Scottsdale (Stadium Course),sg_ott,0.07535819305460872,0.4071209797116578,103,12
17639,"Blair, Zac",874,Hamilton Golf & Country Club,sg_ott,0.03197754817660753,0.36162703994515666,72,12
17639,"Blair, Zac",872,Quail Hollow Club,sg_ott,-0.8629285632790142,0.34721522573520713,98,12
17639,"Blair, Zac",11,TPC Sawgrass - THE PLAYERS Stadium Course,sg_ott,-0.39934651258740417,0.34543800630941907,105,12
17639,"Blair, Zac",930,Black Desert Resort,sg_ott,0.22374980265502564,0.2818040372810847,46,12
17639,"Blair, Zac",9,Arnold Palmer's Bay Hill Club & Lodge,sg_ott,-0.08828985167286663,0.24367117934793558,101,12
17639,"Blair, Zac",883,TPC Twin Cities,sg_ott,-0.2708474585171591,0.24206833861778645,98,12
17639,"Blair, Zac",893,Muirfield Village Golf Club,sg_ott,0.1472630230720474,0.20086054673065015,66,12
17639,"Blair, Zac",700,TPC Boston,sg_putt,-3.3383451185758193,0.41826966384182723,64,12
17639,"Blair, Zac",704,Pete Dye Stadium Course,sg_putt,0.42818540108393127,0.39791025831616106,100,12
17639,"Blair, Zac",897,Memorial Park Golf Course,sg_putt,-1.1145924581104658,0.34741510411493,96,12
17639,"Blair, Zac",510,TPC Scottsdale (Stadium Course),sg_putt,0.49596864731870466,0.3081637995400513,103,12
17639,"Blair, Zac",921,TPC Craig Ranch,sg_putt,-0.2737037412197083,0.2936469151883509,69,12
17639,"Blair, Zac",925,Dunes Golf and Beach Club,sg_putt,0.944945788184493,0.2863102763549698,38,12
17639,"Blair, Zac",21,Colonial Country Club,sg_putt,-0.41766672876059435,0.27381104232247894,103,12
17639,"Blair, Zac",928,PGA National  - Champion Course,sg_putt,0.8817013174831854,0.2314779884954464,65,12
17639,"Blair, Zac",752,Sedgefield Country Club,sg_putt,0.3691945906599161,0.20734889071619414,105,12
17639,"Blair, Zac",890,Tahoe Mountain Club (Old Greenwood),sg_total,0.9386457846640178,0.40341848503365657,61,12
17639,"Blair, Zac",807,Lakewood National Golf Club - Commander Course,sg_total,0.9130852022785926,0.34565270911517765,20,12
17639,"Blair, Zac",733,El Camaleón Golf Course at Mayakoba,sg_total,1.3346344919038629,0.3033527838490544,89,12
17639,"Blair, Zac",244,Puntacana Resort (Corales Golf Course),sg_total,1.0130354465717981,0.2754524415718364,74,12
24956,"Blanchet, Chandler",12,Harbour Town Golf Links,sg_app,0.6082742257459,0.9107589427917042,111,12
24956,"Blanchet, Chandler",12,Harbour Town Golf Links,sg_arg,0.0031342097609468322,0.8976057376908406,111,12
24956,"Blanchet, Chandler",12,Harbour Town Golf Links,sg_ott,-0.405651102453106,0.9163846412298743,111,12
24956,"Blanchet, Chandler",510,TPC Scottsdale (Stadium Course),sg_ott,-0.7164968323369643,0.4071209797116578,103,12
24956,"Blanchet, Chandler",12,Harbour Town Golf Links,sg_putt,1.4552152927565205,0.9097930580309025,111,12
24956,"Blanchet, Chandler",704,Pete Dye Stadium Course,sg_putt,-1.4646224890845367,0.39791025831616106,100,12
24956,"Blanchet, Chandler",897,Memorial Park Golf Course,sg_putt,-0.3415021617404099,0.34741510411493,96,12
24956,"Blanchet, Chandler",510,TPC Scottsdale (Stadium Course),sg_putt,0.1116977521660851,0.3081637995400513,103,12
24956,"Blanchet, Chandler",928,PGA National  - Champion Course,sg_putt,-1.2208226359510777,0.2314779884954464,65,12
24956,"Blanchet, Chandler",678,Thornblade Club,sg_total,0.4137654616867342,0.3768507395327879,18,12
24956,"Blanchet, Chandler",802,Sandals Emerald Bay Golf Club,sg_total,1.5861935500921205,0.37164862198495624,9,12
24956,"Blanchet, Chandler",91,The Pete Dye Course at French Lick Resort,sg_total,3.4541421889643766,0.3561007541552174,6,12
24956,"Blanchet, Chandler",807,Lakewood National Golf Club - Commander Course,sg_total,-0.44160939813073946,0.34565270911517765,20,12
24956,"Blanchet, Chandler",22,Highland Springs Country Club,sg_total,2.9488261757925236,0.2753970838780171,11,12
24956,"Blanchet, Chandler",60,Texas Rangers Golf Club,sg_total,-1.4507022130916467,0.25407662561667094,12,12
24956,"Blanchet, Chandler",82,The Glen Club,sg_total,0.159228494068821,0.22920740445457727,15,12
24956,"Blanchet, Chandler",109,Holston Hills Country Club,sg_total,0.6881005251381299,0.22880222584844204,15,12
10423,"Brehm, Ryan",12,Harbour Town Golf Links,sg_app,-1.1243875608363847,0.9107589427917042,111,12
10423,"Brehm, Ryan",921,TPC Craig Ranch,sg_app,0.6564067637779936,0.5485100636312532,69,12
10423,"Brehm, Ryan",503,TPC River Highlands,sg_app,-0.6772572807964039,0.4620743568383925,106,12
10423,"Brehm, Ryan",6,Waialae Country Club,sg_app,-0.5297698149866961,0.42347605866887184,96,12
10423,"Brehm, Ryan",874,Hamilton Golf & Country Club,sg_app,-1.1078935157416379,0.3371374068700574,72,12
10423,"Brehm, Ryan",776,Sea Island Golf Club (Seaside Course),sg_app,0.0683375720707317,0.21421898333202385,96,12
10423,"Brehm, Ryan",669,TPC Deere Run,sg_app,0.8343227802625629,0.2064788781445291,90,12
10423,"Brehm, Ryan",12,Harbour Town Golf Links,sg_arg,-0.3332941991682324,0.8976057376908406,111,12
10423,"Brehm, Ryan",611,Southern Hills Country Club,sg_arg,-0.29354236476011636,0.6347640065159489,54,12
10423,"Brehm, Ryan",902,Congaree Golf Club,sg_arg,-0.38643813946441,0.3271888375340275,73,12
10423,"Brehm, Ryan",921,TPC Craig Ranch,sg_arg,-0.8346462774211866,0.3224473904116658,69,12
10423,"Brehm, Ryan",752,Sedgefield Country Club,sg_arg,0.5399637488751361,0.2077228507368037,105,12
10423,"Brehm, Ryan",12,Harbour Town Golf Links,sg_ott,-0.4411781953379977,0.9163846412298743,111,12
10423,"Brehm, Ryan",5,Pebble Beach Golf Links,sg_ott,-0.31273175278102155,0.5655914990386693,103,12
10423,"Brehm, Ryan",503,TPC River Highlands,sg_ott,-0.7117317271991332,0.5072165405463802,106,12
10423,"Brehm, Ryan",6,Waialae Country Club,sg_ott,-0.4352766333604011,0.4177939943694529,96,12
10423,"Brehm, Ryan",510,TPC Scottsdale (Stadium Course),sg_ott,-1.8816862635780753,0.4071209797116578,103,12
10423,"Brehm, Ryan",656,Plantation Course at Kapalua,sg_ott,0.6530343031043393,0.36281954727733967,72,12
10423,"Brehm, Ryan",874,Hamilton Golf & Country Club,sg_ott,0.8635221031397815,0.36162703994515666,72,12
10423,"Brehm, Ryan",872,Quail Hollow Club,sg_ott,1.4026894590722232,0.34721522573520713,98,12
10423,"Brehm, Ryan",11,TPC Sawgrass - THE PLAYERS Stadium Course,sg_ott,-0.7039443906888853,0.34543800630941907,105,12
10423,"Brehm, Ryan",894,TPC Craig Ranch,sg_ott,0.09274812093677648,0.34194758791605545,72,12
10423,"Brehm, Ryan",930,Black Desert Resort,sg_ott,-0.023291389482927125,0.2818040372810847,46,12
10423,"Brehm, Ryan",9,Arnold Palmer's Bay Hill Club & Lodge,sg_ott,-0.8314533772110191,0.24367117934793558,101,12
10423,"Brehm, Ryan",883,TPC Twin Cities,sg_ott,0.3239057777497133,0.24206833861778645,98,12
