player_name,skill,avg_value,shared_players,course_num_b,course_name_b,blended_r,vintage_count,event_count,course_weight,skill (groups),UPPER Course_Name,dk_price
"Bauchou, Zach",sg_total,0.74568729,22,60,Texas Rangers Golf Club,-0.382091648,2,1,0.382091648,5,TEXAS RANGERS GOLF CLUB,1
"Van Rooyen, Erik",sg_total,0.722173786,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Zalatoris, Will",sg_total,-0.308886689,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Yu, Kevin",sg_total,-1.215399912,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Young, Carson",sg_total,1.459259935,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Yellamaraju, Sudarshan",sg_total,-2.07249336,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Wu, Dylan",sg_total,1.827239339,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Woodland, Gary",sg_total,0.323939922,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Wise, Aaron",sg_total,-0.921438357,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Willett, Danny",sg_total,-1.749624447,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Whaley, Vince",sg_total,1.70521769,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Wallace, Matt",sg_total,0.722464218,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Walker, Danny",sg_total,1.52330081,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Vilips, Karl",sg_total,3.349765246,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Ventura, Kris",sg_total,0.568060294,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"VanDerLaan, John",sg_total,2.517807104,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Valimaki, Sami",sg_total,-1.024375888,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Tosti, Alejandro",sg_total,-0.857533021,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Todd, Brendon",sg_total,-0.016212337,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Thorbjornsen, Michael",sg_total,0.813780021,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Thompson, Davis",sg_total,-0.3119753,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Svensson, Jesper",sg_total,-5.361653153,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Svensson, Adam",sg_total,3.176351762,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Suber, Jackson",sg_total,-2.424584977,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Streelman, Kevin",sg_total,-1.944475674,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Stanger, Jimmy",sg_total,0.455398257,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Snedeker, Brandt",sg_total,0.915804621,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Smotherman, Austin",sg_total,1.042097743,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Smith, Jordan",sg_total,2.548635326,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Smalley, Alex",sg_total,-0.700159581,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Shipley, Neal",sg_total,-0.559210666,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Schmid, Matti",sg_total,1.468722613,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Schenk, Adam",sg_total,-4.635499208,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Sargent, Gordon",sg_total,0.098804116,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Salinda, Isaiah",sg_total,0.150637459,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Saddier, Adrien",sg_total,-0.675052059,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Ryder, Sam",sg_total,0.317949867,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Rozo, Marcelo",sg_total,1.11005321,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Roy, Kevin",sg_total,2.25764686,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Riley, Davis",sg_total,1.698594674,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Ramey, Chad",sg_total,0.02531102,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Rai, Aaron",sg_total,-1.839429901,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Putnam, Andrew",sg_total,2.549091893,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Power, Seamus",sg_total,1.186084762,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Phillips, Chandler",sg_total,1.022465056,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Pavon, Matthieu",sg_total,3.227878382,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Parry, John",sg_total,-0.664542387,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Nyholm, Pontus",sg_total,-8.286258047,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Nakajima, Keita",sg_total,-3.125179038,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Mouw, William",sg_total,-1.199681456,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Moore, Taylor",sg_total,2.341741236,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Mitchell, Keith",sg_total,1.546754115,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Meissner, Mac",sg_total,-3.168581152,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"McGreevy, Max",sg_total,-1.073446224,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Malnati, Peter",sg_total,-0.350951699,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Lowry, Shane",sg_total,0.169377235,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Lower, Justin",sg_total,-0.162493168,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Lipsky, David",sg_total,-0.77360977,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Li, Haotong",sg_total,0.465652077,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Lee, K.H.",sg_total,0.801161538,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Lebioda, Hank",sg_total,-0.925429506,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Lamprecht, Christo",sg_total,1.271078215,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Kuchar, Matt",sg_total,-0.662129505,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Koepka, Brooks",sg_total,-2.623949762,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Kizzire, Patton",sg_total,-0.952173812,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Kirk, Chris",sg_total,-1.119793117,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Kim, Tom",sg_total,1.896243082,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Kim, S.H.",sg_total,0.802336763,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Kim, Chan",sg_total,-1.506377113,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Keefer, Johnny",sg_total,2.258031593,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Kanaya, Takumi",sg_total,-0.104693236,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Jaeger, Stephan",sg_total,-0.43544882,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hughes, Mackenzie",sg_total,-2.209079816,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hubbard, Mark",sg_total,1.396318249,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hossler, Beau",sg_total,-0.072104212,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Horschel, Billy",sg_total,1.421874999,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Homa, Max",sg_total,1.380723931,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hojgaard, Rasmus",sg_total,-1.624996568,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hoey, Rico",sg_total,5.647677147,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hodges, Lee",sg_total,1.215313271,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hirata, Kensei",sg_total,-1.16380465,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Highsmith, Joe",sg_total,1.853230874,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Higgo, Garrick",sg_total,-0.306073807,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Hadwin, Adam",sg_total,-0.223635882,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Grillo, Emiliano",sg_total,-0.65150162,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Griffin, Lanto",sg_total,2.783718619,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Ghim, Doug",sg_total,0.312548458,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Gerard, Ryan",sg_total,3.090194843,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Garnett, Brice",sg_total,0.279367011,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Ford, David",sg_total,2.270639455,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Fisk, Steven",sg_total,-2.391646886,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Fishburn, Patrick",sg_total,-1.216890791,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Ewart, A.J.",sg_total,3.112922944,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Eckroat, Austin",sg_total,0.010947414,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Echavarria, Nico",sg_total,1.87240161,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Dunlap, Nick",sg_total,1.270970938,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Dumont de Chassart, Adrien",sg_total,1.245945763,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Dou, Zecheng",sg_total,0.046750332,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Davis, Cam",sg_total,-2.297313381,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Dahmen, Joel",sg_total,2.850472636,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Cole, Eric",sg_total,1.18027222,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Chatfield, Davis",sg_total,2.520027536,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Castillo, Ricky",sg_total,0.826848856,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Capan III, Frankie",sg_total,2.006928419,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Campos, Rafael",sg_total,0.424731588,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Brown, Dan",sg_total,-0.202000996,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Brown, Blades",sg_total,6.728092345,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Brennan, Michael",sg_total,0.729669999,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Blanchet, Chandler",sg_total,-1.392911371,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Bezuidenhout, Christiaan",sg_total,-1.146505177,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Berger, Daniel",sg_total,0.508911359,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Bauchou, Zach",sg_total,2.707640445,129,233,Nicklaus Tournament Course,-0.002387623,6,1,0.002387623,5,NICKLAUS TOURNAMENT COURSE,1
"Van Rooyen, Erik",sg_total,-0.167740261,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Zalatoris, Will",sg_total,1.322957359,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Yu, Kevin",sg_total,0.069424672,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Young, Carson",sg_total,0.707936678,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Yellamaraju, Sudarshan",sg_total,1.60050664,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Wu, Dylan",sg_total,2.405358369,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Woodland, Gary",sg_total,-0.642591141,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Wise, Aaron",sg_total,-1.33879542,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Willett, Danny",sg_total,-1.985113915,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Whaley, Vince",sg_total,-1.010739761,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Wallace, Matt",sg_total,-2.180695473,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Walker, Danny",sg_total,-0.521561278,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Vilips, Karl",sg_total,1.321765246,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Ventura, Kris",sg_total,1.5774875,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"VanDerLaan, John",sg_total,-0.321192896,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Valimaki, Sami",sg_total,-3.446218221,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Tosti, Alejandro",sg_total,0.547752501,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Todd, Brendon",sg_total,-1.649558229,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Thorbjornsen, Michael",sg_total,1.498625467,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Thompson, Davis",sg_total,0.095514598,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Svensson, Jesper",sg_total,2.337580599,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Svensson, Adam",sg_total,-0.963002967,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Suber, Jackson",sg_total,-1.543228632,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Streelman, Kevin",sg_total,0.707547433,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Stanger, Jimmy",sg_total,0.924419843,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Snedeker, Brandt",sg_total,0.396176523,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Smotherman, Austin",sg_total,2.940254097,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Smith, Jordan",sg_total,0.221635326,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Smalley, Alex",sg_total,0.794368676,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Shipley, Neal",sg_total,-0.398210666,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Schmid, Matti",sg_total,-6.248333847,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Schenk, Adam",sg_total,-2.683779401,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Sargent, Gordon",sg_total,0.070804116,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Salinda, Isaiah",sg_total,-2.076811444,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Saddier, Adrien",sg_total,0.296947941,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Ryder, Sam",sg_total,1.371675313,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Rozo, Marcelo",sg_total,-0.72894679,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Roy, Kevin",sg_total,1.342855257,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Riley, Davis",sg_total,0.655426012,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Ramey, Chad",sg_total,3.885831465,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Rai, Aaron",sg_total,-0.296383488,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Putnam, Andrew",sg_total,3.646860676,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Power, Seamus",sg_total,0.421159482,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Phillips, Chandler",sg_total,0.318976934,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Pavon, Matthieu",sg_total,1.078359878,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Parry, John",sg_total,1.008457613,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Nyholm, Pontus",sg_total,-1.125258047,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Nakajima, Keita",sg_total,2.846820962,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Mouw, William",sg_total,1.9066047,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Moore, Taylor",sg_total,1.669091809,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Mitchell, Keith",sg_total,0.519329753,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Meissner, Mac",sg_total,2.721992366,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"McGreevy, Max",sg_total,1.039416142,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Malnati, Peter",sg_total,1.322899667,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Lowry, Shane",sg_total,-0.061622765,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Lower, Justin",sg_total,1.123377873,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Lipsky, David",sg_total,-0.711757204,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Li, Haotong",sg_total,-0.562347923,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Lee, K.H.",sg_total,2.993503596,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Lebioda, Hank",sg_total,-0.05543369,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Lamprecht, Christo",sg_total,-8.756921785,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Kuchar, Matt",sg_total,1.884073538,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Kizzire, Patton",sg_total,0.645945831,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Kirk, Chris",sg_total,0.475747711,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Kim, Tom",sg_total,1.047272102,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Kim, S.H.",sg_total,2.753021662,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
"Kim, Chan",sg_total,1.636005473,128,202,La Quinta Country Club,0.036442745,6,1,0.036442745,5,LA QUINTA COUNTRY CLUB,1
